#ID_REF = 
#VALUE = Signal
#ABS_CALL = Detecion call
#DETECTION P-VALUE = Detection p-value
ID_REF  VALUE   ABS_CALL    DETECTION P-VALUE
208028_s_at 74.1    A   0.780518
220783_at   310.2   A   0.398926
214637_at   117.6   A   0.466064
207533_at   27.4    A   0.962402
207762_at   78  A   0.567627
220766_at   72.5    A   0.533936
220927_s_at 61  A   0.601074
220810_at   7.5 A   0.870361
214546_s_at 225.8   A   0.696289
207601_at   802.4   P   0.023926
214554_at   32.6    A   0.932373
221147_x_at 245.9   A   0.466064
207885_at   78.6    A   0.665527
208484_at   46.9    A   0.80542
211173_at   95.4    A   0.72583
214540_at   80.5    A   0.780518
220780_at   69.9    A   0.850342
220833_at   407.7   A   0.095215
221114_at   201.4   A   0.72583
220772_at   14.6    A   0.80542
220759_at   18.2    A   0.969727
221328_at   668.1   A   0.334473
221313_at   88.5    A   0.888428
220727_at   360.8   A   0.334473
207367_at   590 A   0.095215
207693_at   31.3    A   0.932373
214555_at   59.8    A   0.780518
207725_at   424.4   A   0.080566
208587_s_at 612.9   A   0.095215
207605_x_at 308.2   A   0.171387
217207_s_at 994.7   P   0.010742
208482_at   68.7    A   0.665527
207634_at   89.7    A   0.72583
220850_at   12.6    A   0.989258
207640_x_at 46.5    A   0.72583
207745_at   25.5    A   0.888428
211870_s_at 77.5    A   0.888428
211525_s_at 29.1    A   0.72583
207868_at   864.1   A   0.533936
214646_at   560.4   A   0.334473
207862_at   87.5    A   0.696289
214644_at   54.8    A   0.533936
214642_x_at 376.1   P   0.023926
207814_at   75.6    A   0.753906
221446_at   303.8   A   0.27417
208285_at   63.2    A   0.696289
208262_x_at 1169.7  A   0.171387
211225_at   76  A   0.533936
208287_at   255.6   A   0.303711
207955_at   205.5   A   0.601074
220863_at   151.7   A   0.432373
214560_at   292.5   A   0.303711
214542_x_at 426.1   A   0.219482
207583_at   158.3   A   0.334473
208220_x_at 276.3   A   0.466064
220929_at   177.5   A   0.303711
207413_s_at 450.4   A   0.246094
207463_x_at 258.2   A   0.27417
214518_at   507.5   A   0.129639
207696_at   4.9 A   0.998047
220697_at   23.2    A   0.888428
207529_at   718.5   M   0.056152
221416_at   337.7   A   0.129639
221118_at   19.2    A   0.567627
211873_s_at 127.1   A   0.870361
207683_at   21.8    A   0.976074
207581_s_at 28  A   0.870361
208122_x_at 105.4   A   0.72583
208182_x_at 554.5   A   0.171387
214537_at   168.2   A   0.919434
207412_x_at 625.1   A   0.303711
220957_at   401.4   P   0.000244
207373_at   18.7    A   0.976074
208574_at   35.5    A   0.932373
215999_at   535.8   A   0.129639
207397_s_at 11.7    A   0.99585
207708_at   1049.4  A   0.19458
220889_s_at 72.6    A   0.828613
221300_at   668.7   A   0.27417
207752_x_at 143.8   A   0.943848
207568_at   144.4   A   0.111572
221349_at   24.1    A   0.953857
221165_s_at 704 A   0.27417
220829_s_at 27.4    A   0.932373
207371_at   46.4    A   0.633789
208553_at   40.4    A   0.888428
211020_at   144.7   A   0.567627
221413_at   296.4   A   0.398926
207612_at   119.6   A   0.80542
208382_s_at 260.2   A   0.149658
208490_x_at 479.9   A   0.366211
208350_at   157.5   A   0.432373
221330_at   348.1   A   0.466064
211405_x_at 1213.4  P   0.030273
208565_at   264.9   A   0.633789
207602_at   745.4   A   0.095215
207803_s_at 130.8   A   0.633789
220886_at   405.2   A   0.303711
207599_at   27.8    A   0.870361
208253_at   496.5   A   0.219482
221682_s_at 64.7    A   0.466064
208256_at   48.7    A   0.962402
211438_at   57.9    A   0.334473
208496_x_at 45.5    A   0.601074
220866_at   386.5   A   0.171387
207811_at   13.9    A   0.850342
208487_at   64.6    A   0.969727
220752_at   357.8   P   0.046143
207676_at   337.6   A   0.398926
207658_s_at 157.4   A   0.533936
208214_at   26.4    A   0.962402
207690_at   510.6   A   0.149658
220888_s_at 109.2   A   0.567627
207446_at   395.7   A   0.067627
208188_at   508.3   A   0.219482
208527_x_at 121.5   A   0.601074
215795_at   148.1   A   0.633789
207636_at   164.3   A   0.27417
221301_at   61  A   0.696289
220621_at   68.4    A   0.828613
207454_at   37.6    A   0.850342
221319_at   79.7    A   0.633789
221411_at   36  A   0.904785
207567_at   215.9   A   0.567627
215793_at   48.8    A   0.633789
207934_at   11.5    A   0.888428
207546_at   186.6   A   0.432373
207929_at   1222.5  A   0.129639
207673_at   26.3    A   0.870361
208330_at   92  A   0.80542
221315_s_at 15  A   0.888428
220895_at   73.8    A   0.601074
208035_at   1019.5  P   0.030273
221466_at   562.2   A   0.129639
220736_at   222 A   0.366211
208076_at   523.8   A   0.067627
221681_s_at 326.8   P   0.001953
207688_s_at 117.2   A   0.129639
208489_at   46.3    A   0.870361
220811_at   232 A   0.334473
208513_at   142.3   A   0.466064
211249_at   177.5   A   0.19458
208402_at   324.4   A   0.398926
208483_x_at 20.2    A   0.99585
207715_at   194.9   A   0.19458
207863_at   123.9   A   0.753906
208026_at   124.8   A   0.171387
214559_at   11.2    A   0.981445
207666_x_at 62.3    A   0.696289
208519_x_at 903.8   A   0.129639
208038_at   33.8    A   0.780518
207907_at   368.3   A   0.5
208288_at   167.3   A   0.5
220831_at   675 A   0.129639
221089_at   13.2    A   0.601074
207732_s_at 129.6   A   0.633789
221057_at   55.9    A   0.398926
221312_at   35.7    A   0.943848
221314_at   315.1   A   0.129639
207915_at   527.9   A   0.171387
214655_at   48  A   0.366211
208303_s_at 541.3   A   0.246094
207737_at   2.8 A   0.888428
221364_at   310.8   A   0.303711
207663_x_at 190.6   A   0.246094
221342_at   341 A   0.334473
220844_at   148.2   A   0.246094
207963_at   351.5   A   0.398926
208208_at   334.9   A   0.129639
221348_at   266.2   A   0.633789
207867_at   176.1   P   0.046143
221402_at   339.9   A   0.19458
221408_x_at 61.7    A   0.665527
221317_x_at 44.6    A   0.80542
207698_at   221.7   A   0.533936
208494_at   103.4   A   0.953857
221153_s_at 175.4   A   0.5
207582_at   337.2   A   0.219482
208261_x_at 445.8   A   0.095215
208540_x_at 3999.2  P   0.008057
221325_at   121.7   A   0.80542
208590_x_at 41.9    A   0.753906
221131_at   373.6   A   0.246094
221385_s_at 28.9    A   0.904785
208552_at   29.5    A   0.888428
207953_at   160.7   A   0.432373
208546_x_at 32.8    A   0.919434
208506_at   177.4   A   0.171387
221463_at   76.4    A   0.633789
208504_x_at 35.7    A   0.953857
207753_at   139.7   A   0.366211
207936_x_at 795 P   0.001221
208575_at   39  A   0.850342
211397_x_at 131.9   A   0.904785
207600_at   118.1   A   0.753906
221166_at   65.6    A   0.665527
221353_at   57.3    A   0.943848
221134_at   59.9    A   0.665527
208544_at   597.6   P   0.046143
214539_at   263.4   A   0.398926
221458_at   589.3   A   0.246094
220894_x_at 81.8    A   0.828613
208412_s_at 91.8    A   0.633789
221136_at   419.5   A   0.432373
208501_at   179.6   A   0.334473
207710_at   12.8    A   0.870361
207800_at   133.6   A   0.601074
207714_s_at 77.5    A   0.919434
207739_s_at 325.7   P   0.023926
221365_at   34.4    A   0.753906
221341_s_at 72.9    A   0.72583
207584_at   60.5    A   0.753906
207815_at   146.5   P   0.023926
221371_at   241.7   A   0.432373
221323_at   280.8   A   0.246094
211093_at   4.9 A   0.919434
208417_at   168.8   A   0.633789
208411_x_at 11.7    A   0.870361
221296_at   204.6   A   0.432373
221442_at   26.4    A   0.366211
207645_s_at 36.7    A   0.72583
207933_at   15.1    A   0.870361
214569_at   273.6   P   0.018555
220887_at   445.8   A   0.466064
221370_at   397.4   A   0.171387
207729_at   131 A   0.5
221467_at   377.7   P   0.018555
208183_at   225.7   A   0.19458
221320_at   45.8    A   0.633789
221384_at   367.2   A   0.567627
208338_at   48.7    A   0.850342
208536_s_at 15.8    A   0.850342
208583_x_at 550.2   A   0.303711
208551_at   240.3   A   0.067627
208012_x_at 1189.2  P   0.000244
207586_at   55.3    A   0.533936
221111_at   16.2    A   0.919434
221387_at   273.6   A   0.567627
208495_at   127.1   A   0.219482
207925_at   60.3    A   0.633789
208579_x_at 68.1    A   0.601074
208523_x_at 57.3    A   0.366211
221304_at   363.3   P   0.00415
207607_at   8.7 A   0.943848
221115_s_at 71  A   0.601074
221347_at   303 A   0.219482
207648_at   918.2   A   0.334473
221309_at   311.2   A   0.129639
214557_at   39.2    A   0.567627
221345_at   977.3   M   0.056152
214536_at   110.3   A   0.633789
221327_s_at 25.8    A   0.943848
221375_at   83.2    A   0.633789
207964_x_at 728.8   P   0.030273
208549_x_at 883.6   A   0.111572
221303_at   550.6   A   0.171387
208217_at   768.5   P   0.037598
208327_at   163.6   A   0.665527
208000_at   460.2   A   0.432373
207633_s_at 125.8   A   0.19458
208515_at   20  A   0.567627
208053_at   47.5    A   0.828613
208210_at   417.2   A   0.171387
221308_at   49.4    A   0.5
207672_at   187.3   A   0.334473
208511_at   48.1    A   0.780518
208274_at   839.6   P   0.037598
211223_at   498 A   0.219482
220802_at   336 A   0.27417
208528_x_at 77.7    A   0.953857
207641_at   404.5   A   0.111572
207884_at   325.8   A   0.19458
208580_x_at 36  A   0.919434
207864_at   66.2    A   0.633789
208123_at   155.6   A   0.27417
214562_at   335.3   A   0.633789
208586_s_at 102.4   A   0.5
221324_at   127.8   A   0.780518
208525_s_at 122.5   A   0.665527
214568_at   274.4   A   0.129639
207895_at   25.6    A   0.953857
208329_at   27.8    A   0.633789
221357_at   158.8   A   0.5
208556_at   85.6    A   0.665527
208497_x_at 82.7    A   0.398926
207644_at   403.4   A   0.219482
207653_at   70.7    A   0.246094
208569_at   110.8   A   0.334473
207716_at   873.8   A   0.246094
208041_at   250.8   A   0.303711
207772_s_at 253.8   A   0.303711
221358_at   182.4   A   0.567627
211175_at   105.9   A   0.334473
221360_s_at 71.9    A   0.780518
221464_at   862.8   P   0.00415
208344_x_at 531.4   A   0.19458
207900_at   406.1   A   0.080566
221445_at   215.9   A   0.432373
208538_at   46.1    A   0.696289
208046_at   609.9   A   0.095215
208302_at   310.1   P   0.023926
208594_x_at 1423.6  P   0.037598
207913_at   67.6    A   0.780518
207916_at   283.6   A   0.246094
208267_at   361.4   A   0.466064
208498_s_at 9.1 A   0.932373
208007_at   77.9    A   0.696289
207910_at   221.8   A   0.246094
221271_at   546.8   A   0.19458
208203_x_at 118.2   A   0.5
208573_s_at 641.4   A   0.334473
208564_at   35.1    A   0.533936
221361_at   73.4    A   0.696289
208282_x_at 288.8   M   0.056152
208588_at   264.1   A   0.111572
221410_x_at 76.7    A   0.828613
221092_at   235.1   A   0.5
220971_at   238.2   A   0.601074
208275_x_at 53.6    A   0.665527
208539_x_at 130.2   A   0.633789
208559_at   37.1    A   0.953857
221149_at   157.7   A   0.246094
221441_at   123.4   A   0.466064
221453_at   467.1   P   0.037598
221440_s_at 257.8   A   0.149658
221389_at   68.2    A   0.601074
221456_at   19.9    A   0.888428
208568_at   393.8   A   0.5
221350_at   430.4   A   0.171387
221346_at   516.9   A   0.303711
214576_at   20.6    A   0.828613
207917_at   58.5    A   0.633789
208547_at   35.7    A   0.696289
208154_at   129.8   A   0.080566
208550_x_at 22  A   0.99585
221443_x_at 825.6   P   0.008057
221378_at   742.2   A   0.303711
221461_at   287 A   0.171387
208143_s_at 47.7    A   0.567627
207958_at   197.3   A   0.19458
208245_at   150.5   A   0.080566
208582_s_at 44.9    A   0.567627
221340_at   30.6    A   0.932373
208292_at   364.9   A   0.149658
208596_s_at 560.9   A   0.246094
221168_at   79.5    A   0.334473
208281_x_at 468.4   P   0.046143
208577_at   17.7    A   0.969727
221454_at   30.8    A   0.953857
208240_s_at 399.4   P   0.037598
207944_at   297.6   A   0.111572
208558_at   571 A   0.080566
208516_at   41.5    A   0.943848
208339_at   249.2   A   0.19458
207899_at   176.1   A   0.533936
221395_at   265.3   A   0.5
221394_at   432.7   P   0.018555
207888_at   62.5    A   0.633789
221376_at   124.3   A   0.466064
208340_at   18.5    A   0.850342
214567_s_at 172.8   A   0.5
221392_at   396.9   A   0.129639
207875_at   114.6   A   0.466064
208421_at   193.4   M   0.056152
208591_s_at 959.2   P   0.046143
208521_at   467.5   A   0.246094
207985_at   81  A   0.850342
221329_at   253.7   A   0.432373
221469_at   75  A   0.466064
221362_at   25.5    A   0.904785
208133_at   18.6    A   0.888428
221399_at   180.2   A   0.366211
208332_at   697.4   A   0.149658
207974_s_at 1165    P   0.00415
221129_at   122.7   A   0.665527
208155_x_at 344.1   P   0.046143
207960_at   830.7   A   0.129639
221154_at   214.9   P   0.00293
208331_at   39.5    A   0.533936
208581_x_at 186.9   A   0.696289
221398_at   13.8    A   0.850342
208541_x_at 173 A   0.780518
221396_at   186.7   A   0.665527
208532_x_at 88.1    A   0.888428
221406_s_at 54.7    A   0.80542
221393_at   68.9    A   0.753906
221381_s_at 695.3   P   0.005859
207962_at   351.3   A   0.27417
208271_at   23.9    A   0.932373
208176_at   81.7    A   0.72583
208409_at   55.7    A   0.904785
208572_at   33.4    A   0.753906
221420_at   22.5    A   0.80542
208334_at   313.4   A   0.27417
221405_at   326.3   A   0.334473
221465_at   307.8   A   0.665527
221318_at   198.4   A   0.27417
221336_at   69.3    A   0.919434
208242_at   41.2    A   0.888428
221133_s_at 73.2    A   0.633789
208563_x_at 26.8    A   0.850342
208006_at   54  A   0.80542
214561_at   158.5   P   0.005859
221400_at   31.7    A   0.828613
221388_at   149.2   A   0.72583
208311_at   116.8   A   0.633789
208441_at   189.7   A   0.366211
207882_at   586.2   A   0.219482
207972_at   359.6   P   0.001953
221433_at   53  A   0.753906
221409_at   990.3   A   0.19458
221160_s_at 144.7   A   0.696289
208529_at   22.4    A   0.601074
208177_at   171.5   A   0.5
214571_at   56.6    A   0.72583
208083_s_at 182.9   A   0.219482
221460_at   277.5   A   0.111572
208567_s_at 24  A   0.943848
208043_at   50  A   0.665527
207879_at   12  A   0.80542
208531_at   146.9   A   0.601074
208277_at   94.4    A   0.870361
221161_at   336.9   A   0.334473
221403_s_at 18.9    A   0.780518
221386_at   137.5   A   0.095215
208434_at   21.1    A   0.870361
208235_x_at 64.1    A   0.567627
208045_at   232.2   A   0.080566
208061_at   19.1    A   0.72583
221083_at   520 A   0.219482
221404_at   297.1   A   0.149658
214565_s_at 243.9   A   0.432373
208554_at   220.9   A   0.633789
208019_at   148.5   A   0.27417
221355_at   733.5   A   0.080566
208254_at   131.1   A   0.567627
221367_at   1137.3  A   0.095215
221143_at   257.9   A   0.129639
221151_at   84.4    A   0.850342
221093_at   79.4    A   0.953857
207965_at   507.7   A   0.219482
208346_at   264.1   A   0.665527
221368_at   40.9    A   0.5
221407_at   675.5   A   0.334473
221352_at   189.7   A   0.067627
208333_at   31.2    A   0.919434
221397_at   67.2    A   0.533936
221162_at   150.1   A   0.696289
207689_at   171.9   A   0.219482
208560_at   64.1    A   0.870361
221468_at   70.8    A   0.665527
214558_at   574.4   P   0.01416
221085_at   149 A   0.5
208533_at   19.4    A   0.994141
208570_at   167 A   0.466064
221107_at   460 A   0.129639
208543_at   99.9    A   0.696289
208576_s_at 10.2    A   0.919434
221106_at   429.3   A   0.171387
221457_s_at 63.1    A   0.850342
221363_x_at 34.3    A   0.919434
208548_at   152.2   A   0.303711
207874_s_at 63.3    A   0.601074
221116_at   96.4    A   0.601074
221369_at   35  A   0.780518
208004_at   481.9   A   0.246094
208244_at   64.4    A   0.601074
207967_at   152.7   A   0.633789
208036_at   72.1    A   0.828613
208239_at   15.1    A   0.969727
208201_at   186.1   A   0.533936
221198_at   25.5    A   0.976074
221391_at   199.4   A   0.129639
208584_at   120.6   A   0.696289
221383_at   51.7    A   0.904785
214649_s_at 40.2    A   0.696289
208314_at   508.9   P   0.030273
208283_at   170.4   A   0.633789
207938_at   471.5   A   0.171387
208520_at   625.1   A   0.111572
208005_at   355.5   A   0.111572
221152_at   158.8   A   0.129639
221091_at   346.1   A   0.303711
221374_at   342.6   A   0.466064
208243_s_at 39.8    A   0.943848
208306_x_at 3307.7  P   0.000244
208207_at   32  A   0.780518
221380_at   65.7    A   0.828613
221332_at   904.9   P   0.046143
207878_at   53.2    A   0.962402
221150_at   176.8   A   0.334473
208578_at   1056.7  P   0.018555
208238_x_at 1306.8  P   0.046143
221444_at   519.6   A   0.095215
221158_at   354.3   P   0.00293
221117_at   50.4    A   0.753906
208571_at   26.4    A   0.919434
208247_at   76  A   0.601074
221156_x_at 375 P   0.030273
221379_at   824.9   A   0.696289
221373_x_at 182.8   A   0.80542
207919_at   906.2   P   0.008057
208224_at   456.4   A   0.246094
221401_at   153.2   A   0.334473
221366_at   27.4    A   0.850342
221359_at   237.5   A   0.5
221339_at   590.1   A   0.111572
208555_x_at 67.6    A   0.601074
221344_at   448.1   P   0.00415
208195_at   414.1   A   0.080566
221200_at   46.9    A   0.601074
220966_x_at 392.3   A   0.5
221425_s_at 388.8   M   0.056152
221210_s_at 564.1   P   0.023926
208029_s_at 45.9    A   0.780518
220992_s_at 151.3   P   0.00293
221021_s_at 26.2    A   0.828613
220974_x_at 99.2    A   0.828613
220979_s_at 246.2   P   0.046143
211956_s_at 16742   P   0.000244
211931_s_at 454.5   P   0.018555
217800_s_at 646.8   P   0.000732
201050_at   502.7   A   0.246094
201013_s_at 290.7   P   0.037598
218043_s_at 233.5   P   0.008057
212491_s_at 463 A   0.27417
218740_s_at 1544.3  P   0.030273
202296_s_at 1612.9  P   0.018555
201051_at   2381    P   0.000244
217802_s_at 605.9   P   0.008057
217835_x_at 3630.8  P   0.000244
217754_at   153.4   A   0.5
201541_s_at 121 A   0.432373
221816_s_at 716.3   P   0.010742
201548_s_at 409.7   A   0.067627
201737_s_at 549 P   0.000244
217850_at   334.2   P   0.01416
218015_s_at 31.8    A   0.665527
208880_s_at 165.3   A   0.432373
203243_s_at 443.8   A   0.067627
207628_s_at 355.6   P   0.008057
201606_s_at 465.4   A   0.149658
202302_s_at 812.8   P   0.046143
